Dist Code,Year,State Code,State Name,Dist Name,RICE IRRIGATED AREA (1000 ha),WHEAT IRRIGATED AREA (1000 ha),GROUNDNUT IRRIGATED AREA (1000 ha),SUGARCANE IRRIGATED AREA (1000 ha),COTTON IRRIGATED AREA (1000 ha)
95,2019,7,Maharashtra,Bombay,0,0,0,0,0
95,2020,7,Maharashtra,Bombay,0,0,0,0,0
96,1966,7,Maharashtra,Thane,0,0,0,0.1,0
96,1967,7,Maharashtra,Thane,0,0,0,0.1,0
96,1968,7,Maharashtra,Thane,0,0,0,0,0
96,1969,7,Maharashtra,Thane,0,0,0,0,0
96,1970,7,Maharashtra,Thane,0,0,0,0,0
96,1971,7,Maharashtra,Thane,0,0,0,0,0
96,1972,7,Maharashtra,Thane,0,0,0.1,0,0
96,1973,7,Maharashtra,Thane,0.1,0.1,0,0,0
96,1974,7,Maharashtra,Thane,0.2,0.4,0,0.1,0
96,1975,7,Maharashtra,Thane,1.1,2.1,0,0,0
96,1976,7,Maharashtra,Thane,0.2,0.4,0,0,0
96,1977,7,Maharashtra,Thane,2.3,0.1,0,0.1,0
96,1978,7,Maharashtra,Thane,0.6,0,0,0.1,0
96,1979,7,Maharashtra,Thane,0,0.2,0,0.1,0
96,1980,7,Maharashtra,Thane,0.8,0,0,0.1,0
96,1981,7,Maharashtra,Thane,0,0,0,0,0
96,1982,7,Maharashtra,Thane,1,0,0,0,0
96,1983,7,Maharashtra,Thane,1,0,0,0,0
96,1984,7,Maharashtra,Thane,1,0,0,0,0
96,1985,7,Maharashtra,Thane,0.7,0,0.3,0.3,0
96,1986,7,Maharashtra,Thane,1.6,0,0,0,0
96,1987,7,Maharashtra,Thane,3.3,0,0.3,0,0
96,1988,7,Maharashtra,Thane,1.6,0,0.4,0,0
96,1989,7,Maharashtra,Thane,1.6,0,0.3,0,0
96,1990,7,Maharashtra,Thane,0.9,-1,-1,-1,-1
96,1991,7,Maharashtra,Thane,0.6,-1,-1,-1,-1
96,1992,7,Maharashtra,Thane,0.6,-1,-1,-1,-1
96,1993,7,Maharashtra,Thane,1.5,-1,-1,-1,-1
96,1994,7,Maharashtra,Thane,2.7,-1,-1,-1,-1
96,1995,7,Maharashtra,Thane,1.4,-1,-1,-1,-1
96,1996,7,Maharashtra,Thane,2,-1,-1,-1,-1
96,1997,7,Maharashtra,Thane,2.6,-1,-1,-1,-1
96,1998,7,Maharashtra,Thane,3.4,-1,-1,-1,-1
96,1999,7,Maharashtra,Thane,2.6,-1,-1,-1,-1
96,2000,7,Maharashtra,Thane,1.4,-1,-1,-1,-1
96,2001,7,Maharashtra,Thane,1.4,-1,-1,-1,-1
96,2002,7,Maharashtra,Thane,1.4,-1,-1,-1,-1
96,2003,7,Maharashtra,Thane,-1,-1,-1,-1,-1
96,2004,7,Maharashtra,Thane,1.4,-1,-1,-1,-1
96,2005,7,Maharashtra,Thane,1.5,-1,-1,-1,-1
96,2006,7,Maharashtra,Thane,1.6,-1,-1,-1,-1
96,2007,7,Maharashtra,Thane,1.6,-1,-1,-1,-1
96,2008,7,Maharashtra,Thane,1.6,-1,-1,-1,-1
96,2009,7,Maharashtra,Thane,-1,-1,-1,-1,-1
96,2010,7,Maharashtra,Thane,-1,-1,-1,-1,-1
96,2011,7,Maharashtra,Thane,-1,-1,-1,-1,-1
96,2012,7,Maharashtra,Thane,-1,-1,-1,-1,-1
96,2013,7,Maharashtra,Thane,-1,-1,-1,-1,-1
96,2014,7,Maharashtra,Thane,-1,-1,-1,-1,-1
96,2015,7,Maharashtra,Thane,-1,-1,-1,-1,-1
96,2016,7,Maharashtra,Thane,-1,-1,-1,-1,-1
96,2017,7,Maharashtra,Thane,-1,-1,-1,-1,-1
96,2018,7,Maharashtra,Thane,-1,-1,-1,-1,-1
96,2019,7,Maharashtra,Thane,-1,-1,-1,-1,-1
96,2020,7,Maharashtra,Thane,-1,-1,-1,-1,-1
97,1966,7,Maharashtra,Raigad,2.8,0,0,0,0
97,1967,7,Maharashtra,Raigad,2.5,0,0,0,0
97,1968,7,Maharashtra,Raigad,2.1,0,0,0,0
97,1969,7,Maharashtra,Raigad,2.1,0,0,0,0
97,1970,7,Maharashtra,Raigad,2,0,0,0,0
97,1971,7,Maharashtra,Raigad,2,0.1,0,0.1,0
97,1972,7,Maharashtra,Raigad,2,0,0,0,0
97,1973,7,Maharashtra,Raigad,3.7,0,0,0,0
97,1974,7,Maharashtra,Raigad,4.3,0,0,0,0
97,1975,7,Maharashtra,Raigad,5,0.4,0,0.1,0
97,1976,7,Maharashtra,Raigad,5.3,0,0,0,0
97,1977,7,Maharashtra,Raigad,5.2,0,0,0,0
97,1978,7,Maharashtra,Raigad,5.5,0,0,0,0
97,1979,7,Maharashtra,Raigad,5.9,0,0,0,0
97,1980,7,Maharashtra,Raigad,7.3,0,0,0,0
97,1981,7,Maharashtra,Raigad,7.7,0,0,0,0
97,1982,7,Maharashtra,Raigad,7.9,0,0,0,0
97,1983,7,Maharashtra,Raigad,7.5,0,0,0,0
97,1984,7,Maharashtra,Raigad,7.5,0,0,0,0
97,1985,7,Maharashtra,Raigad,7.4,0,0,0,0
97,1986,7,Maharashtra,Raigad,7.3,0,0.1,0,0
97,1987,7,Maharashtra,Raigad,7.2,0,0.1,0,0
97,1988,7,Maharashtra,Raigad,7.4,0,0.2,0,0
97,1989,7,Maharashtra,Raigad,7.1,0,0.3,0,0
97,1990,7,Maharashtra,Raigad,8.3,0,0.2,0,0
97,1991,7,Maharashtra,Raigad,12.3,0,0.2,0,0
97,1992,7,Maharashtra,Raigad,8,0,0.2,0,0
97,1993,7,Maharashtra,Raigad,7.3,0,0.1,0,0
97,1994,7,Maharashtra,Raigad,8.1,0,0,0,0
97,1995,7,Maharashtra,Raigad,8.1,0,0.1,0,0
97,1996,7,Maharashtra,Raigad,7.9,0,0.1,0,0
97,1997,7,Maharashtra,Raigad,7.9,0,0,0,0
97,1998,7,Maharashtra,Raigad,8,0,0.2,0,0
97,1999,7,Maharashtra,Raigad,6.5,0,0.2,0,0
97,2000,7,Maharashtra,Raigad,8.3,0,0.2,0,0
97,2001,7,Maharashtra,Raigad,8.3,0,0.2,0,0
97,2002,7,Maharashtra,Raigad,8.6,0,0.2,0,0
97,2003,7,Maharashtra,Raigad,0,0,0,0,0
97,2004,7,Maharashtra,Raigad,8.5,0,0.2,0,0
97,2005,7,Maharashtra,Raigad,8.5,0,0.2,0,0
97,2006,7,Maharashtra,Raigad,8.6,0,0.2,0,0
97,2007,7,Maharashtra,Raigad,8.6,0,0.2,0,0
97,2008,7,Maharashtra,Raigad,8.5,0,0.2,0,0
97,2009,7,Maharashtra,Raigad,-1,-1,-1,-1,-1
97,2010,7,Maharashtra,Raigad,-1,-1,-1,-1,-1
97,2011,7,Maharashtra,Raigad,-1,-1,-1,-1,-1
97,2012,7,Maharashtra,Raigad,-1,-1,-1,-1,-1
97,2013,7,Maharashtra,Raigad,-1,-1,-1,-1,-1
97,2014,7,Maharashtra,Raigad,-1,-1,-1,-1,-1
97,2015,7,Maharashtra,Raigad,-1,-1,-1,-1,-1
97,2016,7,Maharashtra,Raigad,-1,-1,-1,-1,-1
97,2017,7,Maharashtra,Raigad,-1,-1,-1,-1,-1
97,2018,7,Maharashtra,Raigad,-1,-1,-1,-1,-1
97,2019,7,Maharashtra,Raigad,-1,-1,-1,-1,-1
97,2020,7,Maharashtra,Raigad,-1,-1,-1,-1,-1
98,1966,7,Maharashtra,Ratnagiri,5.1,0,0.1,0.3,0
98,1967,7,Maharashtra,Ratnagiri,5.1,0,0.1,0.3,0
98,1968,7,Maharashtra,Ratnagiri,4.7,0,0.1,0.5,0
98,1969,7,Maharashtra,Ratnagiri,4.9,0,0.1,0.5,0
98,1970,7,Maharashtra,Ratnagiri,3,0,0,0.3,0
98,1971,7,Maharashtra,Ratnagiri,3.1,0,0,0.2,0
98,1972,7,Maharashtra,Ratnagiri,3.6,0,0,0.4,0
98,1973,7,Maharashtra,Ratnagiri,4.3,0,0,0.4,0
98,1974,7,Maharashtra,Ratnagiri,4.4,0,0,0.4,0
98,1975,7,Maharashtra,Ratnagiri,6,0.1,0,0.4,0
98,1976,7,Maharashtra,Ratnagiri,4.1,0,0,0.5,0
98,1977,7,Maharashtra,Ratnagiri,5.1,0,0,0.4,0
98,1978,7,Maharashtra,Ratnagiri,5.4,0,0.1,0.3,0
98,1979,7,Maharashtra,Ratnagiri,4.9,0,0,0.2,0
98,1980,7,Maharashtra,Ratnagiri,5.9,0,0,0.2,0
98,1981,7,Maharashtra,Ratnagiri,5,0,0,0.1,0
98,1982,7,Maharashtra,Ratnagiri,4.4,0,0,0.4,0
98,1983,7,Maharashtra,Ratnagiri,4.7,0,0.3,0.3,0
98,1984,7,Maharashtra,Ratnagiri,4.6,0,0.5,0.2,0
98,1985,7,Maharashtra,Ratnagiri,4.8,0,0.7,0.2,0
98,1986,7,Maharashtra,Ratnagiri,7.3,0,0.5,0.2,0
98,1987,7,Maharashtra,Ratnagiri,7.7,0,3.1,0,0
98,1988,7,Maharashtra,Ratnagiri,5.1,0,3.2,0,0
98,1989,7,Maharashtra,Ratnagiri,5.1,0,3.4,0,0
98,1990,7,Maharashtra,Ratnagiri,4.3,0,3.3,0.2,0
98,1991,7,Maharashtra,Ratnagiri,3.4,0,3.4,0.2,0
98,1992,7,Maharashtra,Ratnagiri,5,0,4.6,0.2,0
98,1993,7,Maharashtra,Ratnagiri,5.9,0,4.7,0,0
98,1994,7,Maharashtra,Ratnagiri,5.1,0,5.3,0.2,0
98,1995,7,Maharashtra,Ratnagiri,5.9,0,4.7,0,0
98,1996,7,Maharashtra,Ratnagiri,5.7,0,4.7,0,0
98,1997,7,Maharashtra,Ratnagiri,5.8,0,4.3,0.2,0
98,1998,7,Maharashtra,Ratnagiri,6.5,0,5.4,0.2,0
98,1999,7,Maharashtra,Ratnagiri,6.3,0,5,0.2,0
98,2000,7,Maharashtra,Ratnagiri,4.8,0,3.9,0,0
98,2001,7,Maharashtra,Ratnagiri,4.6,0,3.8,0,0
98,2002,7,Maharashtra,Ratnagiri,4.7,0,3.7,0,0
98,2003,7,Maharashtra,Ratnagiri,0,0,0,-1,0
98,2004,7,Maharashtra,Ratnagiri,4.5,0,3.7,0,0
98,2005,7,Maharashtra,Ratnagiri,4.4,0,3.6,-1,0
98,2006,7,Maharashtra,Ratnagiri,4.2,0,3.6,-1,0
98,2007,7,Maharashtra,Ratnagiri,4.3,0,3.7,-1,0
98,2008,7,Maharashtra,Ratnagiri,4.2,0,3.6,-1,0
98,2009,7,Maharashtra,Ratnagiri,-1,-1,-1,-1,-1
98,2010,7,Maharashtra,Ratnagiri,-1,-1,-1,-1,-1
98,2011,7,Maharashtra,Ratnagiri,-1,-1,-1,-1,-1
98,2012,7,Maharashtra,Ratnagiri,-1,-1,-1,-1,-1
98,2013,7,Maharashtra,Ratnagiri,-1,-1,-1,-1,-1
98,2014,7,Maharashtra,Ratnagiri,-1,-1,-1,-1,-1
98,2015,7,Maharashtra,Ratnagiri,-1,-1,-1,-1,-1
98,2016,7,Maharashtra,Ratnagiri,-1,-1,-1,-1,-1
98,2017,7,Maharashtra,Ratnagiri,-1,-1,-1,-1,-1
98,2018,7,Maharashtra,Ratnagiri,-1,-1,-1,-1,-1
98,2019,7,Maharashtra,Ratnagiri,-1,-1,-1,-1,-1
98,2020,7,Maharashtra,Ratnagiri,-1,-1,-1,-1,-1
99,1966,7,Maharashtra,Nashik,4,21.2,0.8,8.4,3.1
99,1967,7,Maharashtra,Nashik,4,21.2,0.8,8.4,3.1
99,1968,7,Maharashtra,Nashik,4.2,26.1,5.3,13,4.3
99,1969,7,Maharashtra,Nashik,4.7,32.5,5.6,15.1,3.5
99,1970,7,Maharashtra,Nashik,5.7,35.9,2.2,14.3,4.4
99,1971,7,Maharashtra,Nashik,5.3,28.1,8.3,13.9,4.7
99,1972,7,Maharashtra,Nashik,5.6,23.2,9.6,14.7,5
99,1973,7,Maharashtra,Nashik,5.2,39.6,4.5,14.3,1.6
99,1974,7,Maharashtra,Nashik,5.6,38.2,2.5,17.1,2.5
99,1975,7,Maharashtra,Nashik,8.4,44.3,2.8,16.1,2.1
99,1976,7,Maharashtra,Nashik,7.5,48.3,3.2,17.6,1
99,1977,7,Maharashtra,Nashik,8.3,40.3,3,26.9,1.2
99,1978,7,Maharashtra,Nashik,8.3,43,4.9,24,2.1
99,1979,7,Maharashtra,Nashik,7.9,45.5,3.8,22.5,3.1
99,1980,7,Maharashtra,Nashik,7,57.3,3.1,26.1,2.5
99,1981,7,Maharashtra,Nashik,5.6,56.5,3.2,28,2.2
99,1982,7,Maharashtra,Nashik,9.2,48.9,3.4,33.2,1.4
99,1983,7,Maharashtra,Nashik,9.2,50.3,7.3,26.3,1
99,1984,7,Maharashtra,Nashik,9.4,49.7,12.2,27.1,1
99,1985,7,Maharashtra,Nashik,9.3,49.8,10.6,23,0.9
99,1986,7,Maharashtra,Nashik,9.1,49.1,12.4,25.1,1
99,1987,7,Maharashtra,Nashik,4,37.1,7.2,30.9,0.4
99,1988,7,Maharashtra,Nashik,2.9,48.3,3.4,30.8,0.3
99,1989,7,Maharashtra,Nashik,3.5,48.5,3.3,34.7,0.6
99,1990,7,Maharashtra,Nashik,3.9,55.7,4.3,37.6,0.8
99,1991,7,Maharashtra,Nashik,3.8,58.8,2.3,41.2,0.7
99,1992,7,Maharashtra,Nashik,6.5,56,10.1,34.7,0.5
99,1993,7,Maharashtra,Nashik,2.7,57.3,4.1,23.2,0.1
99,1994,7,Maharashtra,Nashik,2.4,54.7,6,36,0.1
99,1995,7,Maharashtra,Nashik,1.8,50.1,3.8,36.7,0.1
99,1996,7,Maharashtra,Nashik,3.2,62.6,4,27.4,0.2
99,1997,7,Maharashtra,Nashik,3.6,60.8,4.5,19.3,1.2
99,1998,7,Maharashtra,Nashik,3.1,58.8,7.8,18.2,1.2
99,1999,7,Maharashtra,Nashik,3,55.5,8.2,26,1.8
99,2000,7,Maharashtra,Nashik,2.8,35.1,1.2,31.1,0.3
99,2001,7,Maharashtra,Nashik,2.6,33.4,1.7,27.3,0.6
99,2002,7,Maharashtra,Nashik,3.1,32.5,4,27.8,0.9
99,2003,7,Maharashtra,Nashik,2.7,32.3,1.2,-1,0.4
99,2004,7,Maharashtra,Nashik,2.7,51.1,3,14.3,0.6
99,2005,7,Maharashtra,Nashik,2.7,64.9,3,-1,0.5
99,2006,7,Maharashtra,Nashik,2.1,77,3.9,-1,0.5
99,2007,7,Maharashtra,Nashik,2.2,75.9,4,-1,0.4
99,2008,7,Maharashtra,Nashik,1.1,70,2.2,-1,0.3
99,2009,7,Maharashtra,Nashik,-1,-1,-1,-1,-1
99,2010,7,Maharashtra,Nashik,-1,-1,-1,-1,-1
99,2011,7,Maharashtra,Nashik,-1,-1,-1,-1,-1
99,2012,7,Maharashtra,Nashik,-1,-1,-1,-1,-1
99,2013,7,Maharashtra,Nashik,-1,-1,-1,-1,-1
99,2014,7,Maharashtra,Nashik,-1,-1,-1,-1,-1
99,2015,7,Maharashtra,Nashik,-1,-1,-1,-1,-1
99,2016,7,Maharashtra,Nashik,-1,-1,-1,-1,-1
99,2017,7,Maharashtra,Nashik,-1,-1,-1,-1,-1
99,2018,7,Maharashtra,Nashik,-1,-1,-1,-1,-1
99,2019,7,Maharashtra,Nashik,-1,-1,-1,-1,-1
99,2020,7,Maharashtra,Nashik,-1,-1,-1,-1,-1
100,1966,7,Maharashtra,Dhule,3.8,33.8,0,1.6,2.4
100,1967,7,Maharashtra,Dhule,3.8,33.8,0,1.6,2.4
100,1968,7,Maharashtra,Dhule,4.6,36.8,0,3.5,5.5
100,1969,7,Maharashtra,Dhule,4.8,43,0,4.1,5.4
100,1970,7,Maharashtra,Dhule,4.9,46.2,0.6,3.1,8
100,1971,7,Maharashtra,Dhule,4.3,41.4,0,3.2,9.1
100,1972,7,Maharashtra,Dhule,4.4,28.3,0,5.7,7.6
100,1973,7,Maharashtra,Dhule,3.5,31.8,0,10.3,8.6
100,1974,7,Maharashtra,Dhule,3.8,33.1,0,10.4,8.6
100,1975,7,Maharashtra,Dhule,4.3,41,0,7,5.5
100,1976,7,Maharashtra,Dhule,5.5,41.5,0,10.6,6.4
100,1977,7,Maharashtra,Dhule,4,43.9,0,14.2,8.1
100,1978,7,Maharashtra,Dhule,4,44,0,11.3,7.9
100,1979,7,Maharashtra,Dhule,4.8,45.6,0.3,9.5,6.4
100,1980,7,Maharashtra,Dhule,3.6,43.5,2.2,9.8,8.3
100,1981,7,Maharashtra,Dhule,3.4,44.8,13.8,11.4,7
100,1982,7,Maharashtra,Dhule,5.7,40.7,2.3,12.2,6.3
100,1983,7,Maharashtra,Dhule,5.8,41.6,3.4,11.8,5.9
100,1984,7,Maharashtra,Dhule,7.4,40.1,2.6,10.5,2.5
100,1985,7,Maharashtra,Dhule,7.2,40.1,2,10.4,2.6
100,1986,7,Maharashtra,Dhule,7.3,38.2,2.2,8.9,2.8
100,1987,7,Maharashtra,Dhule,1.5,16.8,9.9,13.7,4.6
100,1988,7,Maharashtra,Dhule,1.5,23.1,19.1,14.9,5.2
100,1989,7,Maharashtra,Dhule,0.8,21.2,20.6,15.9,9.4
100,1990,7,Maharashtra,Dhule,6,16.7,17.8,16.9,5.2
100,1991,7,Maharashtra,Dhule,5,16.1,12.7,15.5,9.8
100,1992,7,Maharashtra,Dhule,2.4,21.1,16.2,16.4,7.5
100,1993,7,Maharashtra,Dhule,-1,21.2,16.2,12.6,4.2
100,1994,7,Maharashtra,Dhule,0.5,21.5,18.2,21.5,6.9
100,1995,7,Maharashtra,Dhule,-1,14.8,17.5,27.8,7.8
100,1996,7,Maharashtra,Dhule,-1,18.7,21.1,20.7,7.9
100,1997,7,Maharashtra,Dhule,0.4,18.1,18.2,10.3,15.7
100,1998,7,Maharashtra,Dhule,2.2,13.3,20,13.2,16.4
100,1999,7,Maharashtra,Dhule,1.7,12.8,19.1,13.3,16.3
100,2000,7,Maharashtra,Dhule,0.4,14.8,4.2,15,14.6
100,2001,7,Maharashtra,Dhule,0.3,17.7,9.1,11.6,14.5
100,2002,7,Maharashtra,Dhule,1.5,12.9,11.8,11.8,13.6
100,2003,7,Maharashtra,Dhule,0.5,26.7,0,-1,13.8
100,2004,7,Maharashtra,Dhule,0.6,32.9,16.9,9.2,14.4
100,2005,7,Maharashtra,Dhule,0.8,34.2,12.4,-1,11.6
100,2006,7,Maharashtra,Dhule,0.8,42.2,14.5,-1,12.1
100,2007,7,Maharashtra,Dhule,0.8,50.8,17.6,-1,12.7
100,2008,7,Maharashtra,Dhule,0.9,30.7,7.8,-1,13.5
100,2009,7,Maharashtra,Dhule,-1,-1,-1,-1,-1
100,2010,7,Maharashtra,Dhule,-1,-1,-1,-1,-1
100,2011,7,Maharashtra,Dhule,-1,-1,-1,-1,-1
100,2012,7,Maharashtra,Dhule,-1,-1,-1,-1,-1
100,2013,7,Maharashtra,Dhule,-1,-1,-1,-1,-1
100,2014,7,Maharashtra,Dhule,-1,-1,-1,-1,-1
100,2015,7,Maharashtra,Dhule,-1,-1,-1,-1,-1
100,2016,7,Maharashtra,Dhule,-1,-1,-1,-1,-1
100,2017,7,Maharashtra,Dhule,-1,-1,-1,-1,-1
100,2018,7,Maharashtra,Dhule,-1,-1,-1,-1,-1
100,2019,7,Maharashtra,Dhule,-1,-1,-1,-1,-1
100,2020,7,Maharashtra,Dhule,-1,-1,-1,-1,-1
101,1966,7,Maharashtra,Jalgaon,5.1,23.8,0,0.7,2
101,1967,7,Maharashtra,Jalgaon,5.1,23.8,0,0.7,2
101,1968,7,Maharashtra,Jalgaon,5.3,27.6,0,1.1,5.4
101,1969,7,Maharashtra,Jalgaon,6.3,31.3,0,1.6,6.2
101,1970,7,Maharashtra,Jalgaon,6,40.5,0.8,1.4,11.8
101,1971,7,Maharashtra,Jalgaon,8.6,46.1,0.1,1.1,10.4
101,1972,7,Maharashtra,Jalgaon,9.3,29.2,0.1,1.5,6.4
101,1973,7,Maharashtra,Jalgaon,8.2,37.8,0,3.5,14.1
101,1974,7,Maharashtra,Jalgaon,8.2,33.8,0.1,5.4,14.8
101,1975,7,Maharashtra,Jalgaon,10.4,40.3,0.2,5.1,11.2
101,1976,7,Maharashtra,Jalgaon,10.8,39.8,0.3,5.3,10
101,1977,7,Maharashtra,Jalgaon,9.7,34.7,0.6,8.5,9.7
101,1978,7,Maharashtra,Jalgaon,7.5,39.3,2.1,8.2,9.2
101,1979,7,Maharashtra,Jalgaon,7,37.3,1.8,5.8,13.7
101,1980,7,Maharashtra,Jalgaon,5.8,40.4,5.9,7.1,21.7
101,1981,7,Maharashtra,Jalgaon,6.4,37.9,6.6,7.5,24.9
101,1982,7,Maharashtra,Jalgaon,3.5,23.4,1.3,12.1,22.3
101,1983,7,Maharashtra,Jalgaon,2.9,24,4.2,10.9,32
101,1984,7,Maharashtra,Jalgaon,3.2,21.2,2.3,10.5,32
101,1985,7,Maharashtra,Jalgaon,2.7,20,2,8.8,31.9
101,1986,7,Maharashtra,Jalgaon,2.5,20,1.9,8.3,32.1
101,1987,7,Maharashtra,Jalgaon,2.7,31.7,9,12.6,10.8
101,1988,7,Maharashtra,Jalgaon,2.6,29.4,25,11.8,10.7
101,1989,7,Maharashtra,Jalgaon,3.4,31.3,14.3,13.9,14.6
101,1990,7,Maharashtra,Jalgaon,3.2,33.2,23.7,13.8,14
101,1991,7,Maharashtra,Jalgaon,3.5,31.3,14.6,20.4,18.6
101,1992,7,Maharashtra,Jalgaon,1.6,36.9,15.3,20.9,15
101,1993,7,Maharashtra,Jalgaon,0.4,31.7,12.8,13.2,15
101,1994,7,Maharashtra,Jalgaon,1.1,38,16.2,23.5,14.1
101,1995,7,Maharashtra,Jalgaon,0.3,30.2,11.2,25.7,16.2
101,1996,7,Maharashtra,Jalgaon,0.2,39.8,14.1,20.3,15.6
101,1997,7,Maharashtra,Jalgaon,0.6,36.2,11.5,10.5,16.1
101,1998,7,Maharashtra,Jalgaon,0.6,39.2,12.6,12,16
101,1999,7,Maharashtra,Jalgaon,0.4,34.5,10.3,12.5,15.5
101,2000,7,Maharashtra,Jalgaon,0,22.6,4.4,15.8,15.4
101,2001,7,Maharashtra,Jalgaon,0.1,16.5,1.9,15.5,17.4
101,2002,7,Maharashtra,Jalgaon,0.2,17.9,3.1,13.8,16.6
101,2003,7,Maharashtra,Jalgaon,0,33,0,-1,20.6
101,2004,7,Maharashtra,Jalgaon,0,38.4,2.9,16.5,22
101,2005,7,Maharashtra,Jalgaon,0,36.2,1.8,-1,22.3
101,2006,7,Maharashtra,Jalgaon,0,50.8,2.3,-1,23.7
101,2007,7,Maharashtra,Jalgaon,0,52.6,4.4,-1,22
101,2008,7,Maharashtra,Jalgaon,0,31.6,3.6,-1,22.7
101,2009,7,Maharashtra,Jalgaon,-1,-1,-1,-1,-1
101,2010,7,Maharashtra,Jalgaon,-1,-1,-1,-1,-1
101,2011,7,Maharashtra,Jalgaon,-1,-1,-1,-1,-1
101,2012,7,Maharashtra,Jalgaon,-1,-1,-1,-1,-1
101,2013,7,Maharashtra,Jalgaon,-1,-1,-1,-1,-1
101,2014,7,Maharashtra,Jalgaon,-1,-1,-1,-1,-1
101,2015,7,Maharashtra,Jalgaon,-1,-1,-1,-1,-1
101,2016,7,Maharashtra,Jalgaon,-1,-1,-1,-1,-1
101,2017,7,Maharashtra,Jalgaon,-1,-1,-1,-1,-1
101,2018,7,Maharashtra,Jalgaon,-1,-1,-1,-1,-1
101,2019,7,Maharashtra,Jalgaon,-1,-1,-1,-1,-1
101,2020,7,Maharashtra,Jalgaon,-1,-1,-1,-1,-1
102,1966,7,Maharashtra,Ahmednagar,1.5,17.3,1.9,40.3,5.4
102,1967,7,Maharashtra,Ahmednagar,1.5,17.3,1.9,40.4,5.4
102,1968,7,Maharashtra,Ahmednagar,1.8,18.7,2.1,47.4,8.5
102,1969,7,Maharashtra,Ahmednagar,1.5,22.2,2.3,52,6.2
102,1970,7,Maharashtra,Ahmednagar,1.8,27.1,2.8,52,8.5
102,1971,7,Maharashtra,Ahmednagar,1,26.2,1.9,49.2,6.3
102,1972,7,Maharashtra,Ahmednagar,1.1,22.5,1.3,48.2,4.6
102,1973,7,Maharashtra,Ahmednagar,1.6,27.1,2,50,1.4
102,1974,7,Maharashtra,Ahmednagar,2.2,27.3,2.9,57.2,3.1
102,1975,7,Maharashtra,Ahmednagar,3.1,46.4,4.1,61.6,3.5
102,1976,7,Maharashtra,Ahmednagar,3.6,45.5,5.9,62.4,3.9
102,1977,7,Maharashtra,Ahmednagar,4.4,52.1,2.8,70.3,4.3
102,1978,7,Maharashtra,Ahmednagar,2.7,58.2,6.3,61.6,8.6
102,1979,7,Maharashtra,Ahmednagar,2.1,51,4,58.1,10.6
102,1980,7,Maharashtra,Ahmednagar,2.4,57.6,6.6,69,17.2
102,1981,7,Maharashtra,Ahmednagar,2.2,59.8,7.1,76.3,8.6
102,1982,7,Maharashtra,Ahmednagar,1.8,47.7,9.3,82.2,1.7
102,1983,7,Maharashtra,Ahmednagar,1.4,49.6,8.2,79.7,1.7
102,1984,7,Maharashtra,Ahmednagar,1,50.7,7.6,79.2,1.9
102,1985,7,Maharashtra,Ahmednagar,1,50.7,7.4,79.2,1.8
102,1986,7,Maharashtra,Ahmednagar,0.9,50.1,7.3,78.1,1.9
102,1987,7,Maharashtra,Ahmednagar,1.1,26,9.3,47,0.4
102,1988,7,Maharashtra,Ahmednagar,0.7,44.8,26.7,47.4,0.4
102,1989,7,Maharashtra,Ahmednagar,0.7,49.3,23.2,65.7,1.2
102,1990,7,Maharashtra,Ahmednagar,0.8,57.1,31.4,66.9,0.4
102,1991,7,Maharashtra,Ahmednagar,0.7,60.4,6.8,71.5,0.2
102,1992,7,Maharashtra,Ahmednagar,0.4,51.8,9.6,76.4,0.3
102,1993,7,Maharashtra,Ahmednagar,0.4,52.2,30.2,39.8,0.7
102,1994,7,Maharashtra,Ahmednagar,0.3,64.8,12.4,80.2,0.9
102,1995,7,Maharashtra,Ahmednagar,0.1,55.8,4.6,81.5,1.8
102,1996,7,Maharashtra,Ahmednagar,0,74.7,12.3,72.1,1.7
102,1997,7,Maharashtra,Ahmednagar,0.3,76.7,11.4,46.8,3.5
102,1998,7,Maharashtra,Ahmednagar,0.3,74,18.1,75,3.5
102,1999,7,Maharashtra,Ahmednagar,0.7,76.2,17.4,81.1,4.2
102,2000,7,Maharashtra,Ahmednagar,0,86,13.8,81.6,6.9
102,2001,7,Maharashtra,Ahmednagar,0,84.7,13.1,64.9,4.1
102,2002,7,Maharashtra,Ahmednagar,0.8,68.5,10.8,61.1,3.4
102,2003,7,Maharashtra,Ahmednagar,0,34.2,1.2,-1,3.3
102,2004,7,Maharashtra,Ahmednagar,0,84.1,10.8,22.7,6
102,2005,7,Maharashtra,Ahmednagar,0,101.7,10.6,-1,4.6
102,2006,7,Maharashtra,Ahmednagar,0,151.3,9.3,-1,3.7
102,2007,7,Maharashtra,Ahmednagar,0,130.7,5.4,-1,3.4
102,2008,7,Maharashtra,Ahmednagar,0,137.8,6.1,-1,4.3
102,2009,7,Maharashtra,Ahmednagar,-1,-1,-1,-1,-1
102,2010,7,Maharashtra,Ahmednagar,-1,-1,-1,-1,-1
102,2011,7,Maharashtra,Ahmednagar,-1,-1,-1,-1,-1
102,2012,7,Maharashtra,Ahmednagar,-1,-1,-1,-1,-1
102,2013,7,Maharashtra,Ahmednagar,-1,-1,-1,-1,-1
102,2014,7,Maharashtra,Ahmednagar,-1,-1,-1,-1,-1
102,2015,7,Maharashtra,Ahmednagar,-1,-1,-1,-1,-1
102,2016,7,Maharashtra,Ahmednagar,-1,-1,-1,-1,-1
